veh_trip_dtl_id,veh_trip_id,seq_no,time,lat,lng,alt,bearing,speed,accuracy,drv_distance,drv_duration,drv_speed,create_ts
26520432,25670,720,"2017-03-24 08:01:07",22.668966666666666,114.14616333333333,31.4,202.66,14.2974,5.02,619184,627318,51,"2017-03-24 08:01:07"
26520463,25670,721,"2017-03-24 08:01:08",22.668846666666663,114.14611333333332,31.3,201.82,14.1018,4.96,621520,628970,50,"2017-03-24 08:01:22"
26520464,25670,722,"2017-03-24 08:01:09",22.668726666666664,114.14606666666666,31.3,200.94,14.0066,4.94,622721,629837,49,"2017-03-24 08:01:22"
26520465,25670,723,"2017-03-24 08:01:10",22.668608333333335,114.14602333333332,31.3,200.07,13.5151,4.8,624186,630910,48,"2017-03-24 08:01:22"
26520466,25670,724,"2017-03-24 08:01:11",22.66849,114.14598,31,200.69,13.7786,4.88,625282,631729,47,"2017-03-24 08:01:22"
26520467,25670,725,"2017-03-24 08:01:12",22.668375,114.14593500000001,30.4,201.61,13.759,4.86,627029,633080,44,"2017-03-24 08:01:22"
26520468,25670,726,"2017-03-24 08:01:13",22.668264999999998,114.14589166666669,30,201.3,13.2196,4.7,628160,633997,43,"2017-03-24 08:01:22"
26520469,25670,727,"2017-03-24 08:01:14",22.668161666666666,114.14584666666666,29.4,201.71,12.2705,4.42,629013,634714,41,"2017-03-24 08:01:22"
26520470,25670,728,"2017-03-24 08:01:15",22.66806166666667,114.14580666666667,29.1,200.83,11.6945,4.24,629972,635561,39,"2017-03-24 08:01:22"
26520471,25670,729,"2017-03-24 08:01:16",22.667968333333338,114.14576833333334,29.1,200.75,11.0485,4.06,631576,637048,38,"2017-03-24 08:01:22"
26520472,25670,730,"2017-03-24 08:01:17",22.66788166666667,114.14572666666666,29.1,202.58,10.7788,3.96,632704,638109,38,"2017-03-24 08:01:22"
26520473,25670,731,"2017-03-24 08:01:18",22.667796666666664,114.14569000000002,29.1,202.88,10.5858,3.9,633520,638878,37,"2017-03-24 08:01:22"
26520474,25670,732,"2017-03-24 08:01:19",22.667711666666666,114.14564999999999,29,203.68,10.3444,3.82,634697,640008,37,"2017-03-24 08:01:22"
26520475,25670,733,"2017-03-24 08:01:20",22.667626666666667,114.14561,29,203.93,10.33,3.8,635648,640928,37,"2017-03-24 08:01:22"
26520476,25670,734,"2017-03-24 08:01:21",22.667545000000004,114.14557166666667,28.9,203.69,10.4206,3.84,636760,641997,37,"2017-03-24 08:01:22"
26520477,25670,735,"2017-03-24 08:01:22",22.66746333333333,114.14553166666668,28.9,204.18,10.594,3.88,637760,642966,37,"2017-03-24 08:01:22"
26520508,25670,736,"2017-03-24 08:01:23",22.667378333333332,114.14549333333335,29.3,203.72,10.577,3.86,638546,643725,38,"2017-03-24 08:01:37"
26520509,25670,737,"2017-03-24 08:01:24",22.667291666666664,114.14545166666667,29.4,204.76,10.6156,3.88,640012,645097,38,"2017-03-24 08:01:37"
26520510,25670,738,"2017-03-24 08:01:25",22.667205,114.14541,29.5,204.75,10.734,3.9,640891,645930,36,"2017-03-24 08:01:37"
26520511,25670,739,"2017-03-24 08:01:26",22.66712,114.14537,29.4,203.85,10.1874,3.74,641942,647062,29,"2017-03-24 08:01:37"
26520512,25670,740,"2017-03-24 08:01:27",22.667050000000003,114.14533833333334,29.7,201.71,8.64373,4.9697,642661,648025,24,"2017-03-24 08:01:37"
26520513,25670,741,"2017-03-24 08:01:28",22.666993333333334,114.14531000000001,29.9,202.53,7.33222,4.36364,643265,648965,21,"2017-03-24 08:01:37"
26520514,25670,742,"2017-03-24 08:01:29",22.666946666666664,114.14528,29.9,207.55,6.23843,3.84848,643854,650042,17,"2017-03-24 08:01:37"
26520515,25670,743,"2017-03-24 08:01:30",22.666909999999998,114.14524833333334,29.7,210.01,5.39892,4.38462,644036,650425,16,"2017-03-24 08:01:37"
26520516,25670,744,"2017-03-24 08:01:31",22.666878333333337,114.14521833333335,29.4,213.75,5.02523,4.19231,644721,652010,14,"2017-03-24 08:01:37"
26520517,25670,745,"2017-03-24 08:01:32",22.666848333333338,114.14519,29.3,217.48,5.01906,4.15385,645142,653097,13,"2017-03-24 08:01:37"
26520518,25670,746,"2017-03-24 08:01:33",22.666825000000003,114.14515833333334,28.9,224.12,4.39367,3.80769,645467,654015,11,"2017-03-24 08:01:37"
26520519,25670,747,"2017-03-24 08:01:34",22.666803333333338,114.14513000000001,28.6,229.72,3.41158,3.23077,645783,655044,11,"2017-03-24 08:01:37"
26520520,25670,748,"2017-03-24 08:01:35",22.666788333333336,114.14510666666665,28.2,226.19,2.58082,2.76923,646110,656108,11,"2017-03-24 08:01:37"
26520521,25670,749,"2017-03-24 08:01:36",22.666773333333335,114.14509000000001,28.6,218.79,2.5417,2.69231,646320,656790,12,"2017-03-24 08:01:37"
26520522,25670,750,"2017-03-24 08:01:37",22.666758333333338,114.14507166666665,28.8,219.3,2.55251,2.73077,646758,658050,12,"2017-03-24 08:01:37"
26520553,25670,751,"2017-03-24 08:01:38",22.666738333333335,114.14505499999999,29.4,217.33,2.71979,2.84615,647104,659051,12,"2017-03-24 08:01:52"
26520554,25670,752,"2017-03-24 08:01:39",22.666718333333332,114.14503500000001,29.3,214.59,2.83921,2.88462,647349,659754,13,"2017-03-24 08:01:52"
26520555,25670,753,"2017-03-24 08:01:40",22.666688333333333,114.14501666666665,29.2,206.11,3.05591,3.03846,647841,661106,13,"2017-03-24 08:01:52"
26520556,25670,754,"2017-03-24 08:01:41",22.666661666666663,114.14500500000001,29.5,204.77,3.56136,3.30769,648147,661982,12,"2017-03-24 08:01:52"
26520557,25670,755,"2017-03-24 08:01:42",22.666633333333333,114.14498999999999,29.4,205.58,3.81769,3.46154,648477,662947,13,"2017-03-24 08:01:52"
26520558,25670,756,"2017-03-24 08:01:43",22.666604999999997,114.14497666666666,30,203.46,3.67718,3.38462,648886,664061,15,"2017-03-24 08:01:52"
26520559,25670,757,"2017-03-24 08:01:44",22.66657,114.14496499999998,30.5,198.03,3.97674,3.57692,649136,664640,17,"2017-03-24 08:01:52"
26520560,25670,758,"2017-03-24 08:01:45",22.666533333333337,114.144955,30.9,195.16,4.13631,3.69231,649467,665337,18,"2017-03-24 08:01:52"
26520561,25670,759,"2017-03-24 08:01:46",22.66649,114.14494166666667,31.1,191.86,4.56867,3.92308,650114,666621,19,"2017-03-24 08:01:52"
26520562,25670,760,"2017-03-24 08:01:47",22.66644666666667,114.14492999999999,31.2,190.01,4.78589,4.07692,650891,668097,19,"2017-03-24 08:01:52"
26520563,25670,761,"2017-03-24 08:01:48",22.6664,114.14492,31.4,189.97,4.93619,4.15385,651184,668664,19,"2017-03-24 08:01:52"
26520564,25670,762,"2017-03-24 08:01:49",22.666353333333337,114.14490666666667,31.5,190.41,5.12612,4.26923,651754,669712,21,"2017-03-24 08:01:52"
26520565,25670,763,"2017-03-24 08:01:50",22.666305000000005,114.14489666666665,31.6,187.82,4.99023,4.23077,652573,671105,21,"2017-03-24 08:01:52"
26520566,25670,764,"2017-03-24 08:01:51",22.666255,114.14488833333334,31.7,188.53,5.88019,4.73077,652633,671208,20,"2017-03-24 08:01:52"
26520567,25670,765,"2017-03-24 08:01:52",22.666203333333335,114.14487666666668,31.5,192.82,6.40572,3.9697,653684,673086,21,"2017-03-24 08:01:52"
26520598,25670,766,"2017-03-24 08:01:53",22.666155000000003,114.14485833333335,31.4,198.12,6.00578,3.78788,654126,673839,20,"2017-03-24 08:02:07"
26520599,25670,767,"2017-03-24 08:01:54",22.666108333333334,114.144835,31.4,202.77,5.61871,4.57692,654834,675105,20,"2017-03-24 08:02:07"
26520600,25670,768,"2017-03-24 08:01:55",22.666063333333334,114.14481166666668,31.3,203.94,5.36598,4.42308,655244,675844,20,"2017-03-24 08:02:07"
26520601,25670,769,"2017-03-24 08:01:56",22.666021666666666,114.14478833333332,31.1,203.76,5.03656,4.23077,655950,677105,20,"2017-03-24 08:02:07"
26520602,25670,770,"2017-03-24 08:01:57",22.665978333333335,114.14476666666665,31.1,203.31,5.26252,4.38462,656410,677947,20,"2017-03-24 08:02:07"
26520603,25670,771,"2017-03-24 08:01:58",22.66593833333333,114.14475166666668,30.9,199.08,4.84714,4.15385,656569,678227,20,"2017-03-24 08:02:07"
26520604,25670,772,"2017-03-24 08:01:59",22.665891666666667,114.14473500000001,31.1,195.11,4.97685,4.23077,657230,679409,21,"2017-03-24 08:02:07"
26520605,25670,773,"2017-03-24 08:02:00",22.665841666666665,114.14471833333333,31.3,195.39,5.25789,4.42308,658237,681081,23,"2017-03-24 08:02:07"
26520606,25670,774,"2017-03-24 08:02:01",22.665783333333334,114.14470000000001,32,195.78,6.54006,4.06061,658896,682105,23,"2017-03-24 08:02:07"
26520607,25670,775,"2017-03-24 08:02:02",22.665720000000004,114.14468333333335,32.4,194.55,7.43722,4.48485,659089,682404,24,"2017-03-24 08:02:07"
26520608,25670,776,"2017-03-24 08:02:03",22.665661666666665,114.14467333333332,32.5,191.72,7.00331,4.30303,660151,683981,25,"2017-03-24 08:02:07"
26520609,25670,777,"2017-03-24 08:02:04",22.6656,114.14466166666668,32.7,189.56,7.04089,4.33333,660643,684684,26,"2017-03-24 08:02:07"
26520610,25670,778,"2017-03-24 08:02:05",22.665540000000004,114.14464333333332,32.8,193.4,7.00537,4.30303,661676,686104,26,"2017-03-24 08:02:07"
26520611,25670,779,"2017-03-24 08:02:06",22.665480000000002,114.14462333333334,32.9,195.67,7.01361,4.36364,662404,687104,26,"2017-03-24 08:02:07"
26520612,25670,780,"2017-03-24 08:02:07",22.665421666666663,114.14460166666667,33.1,199.32,6.88338,4.30303,662792,687619,28,"2017-03-24 08:02:07"
26520643,25670,781,"2017-03-24 08:02:08",22.665366666666667,114.14457666666667,33.3,201.04,6.98169,4.33333,663987,689093,31,"2017-03-24 08:02:22"
26520644,25670,782,"2017-03-24 08:02:09",22.665304999999996,114.14455166666667,33.6,201.19,7.26839,4.48485,664412,689583,30,"2017-03-24 08:02:22"
26520645,25670,783,"2017-03-24 08:02:10",22.665235,114.14452166666666,33.8,204.71,8.03739,4.78788,665479,690854,29,"2017-03-24 08:02:22"
26520646,25670,784,"2017-03-24 08:02:11",22.665173333333335,114.14449333333332,33.9,201.95,7.83562,4.69697,666494,692104,29,"2017-03-24 08:02:22"
26520647,25670,785,"2017-03-24 08:02:12",22.665108333333333,114.14446666666666,34.1,197.5,7.92415,4.72727,666960,692684,28,"2017-03-24 08:02:22"
26520648,25670,786,"2017-03-24 08:02:13",22.665045000000003,114.14443166666666,34.1,201.93,8.01371,4.75758,667788,693746,27,"2017-03-24 08:02:22"
26520649,25670,787,"2017-03-24 08:02:14",22.664986666666664,114.1444,34.2,203.89,7.57362,4.54545,668444,694615,26,"2017-03-24 08:02:22"
26520650,25670,788,"2017-03-24 08:02:15",22.664929999999995,114.14436833333333,34.2,206.74,7.57568,4.57576,669414,695953,26,"2017-03-24 08:02:22"
26520651,25670,789,"2017-03-24 08:02:16",22.66488,114.14433166666667,34.3,210.26,7.22516,4.39394,669547,696136,25,"2017-03-24 08:02:22"
26520652,25670,790,"2017-03-24 08:02:17",22.66483,114.14429333333334,34.4,212.5,7.22207,4.42424,670835,697982,24,"2017-03-24 08:02:22"
26520653,25670,791,"2017-03-24 08:02:18",22.664781666666666,114.14425666666666,34.5,213.86,6.81492,4.24242,671471,698930,23,"2017-03-24 08:02:22"
26520654,25670,792,"2017-03-24 08:02:19",22.664731666666665,114.14422166666667,34.6,213.69,6.59977,4.15152,671900,699597,22,"2017-03-24 08:02:22"
26520655,25670,793,"2017-03-24 08:02:20",22.664686666666665,114.14419000000001,34.6,216.84,6.06085,3.90909,672544,700669,20,"2017-03-24 08:02:22"
26520656,25670,794,"2017-03-24 08:02:21",22.664640000000002,114.14417333333334,34.9,208.52,5.83746,4.84615,673271,701990,19,"2017-03-24 08:02:22"
26520657,25670,795,"2017-03-24 08:02:22",22.664596666666665,114.14415166666667,34.9,202.31,5.71239,4.76923,673557,702537,19,"2017-03-24 08:02:22"
26520688,25670,796,"2017-03-24 08:02:23",22.664550000000002,114.14413333333331,34.9,198.09,5.60378,4.69231,674069,703513,18,"2017-03-24 08:02:37"
26520689,25670,797,"2017-03-24 08:02:24",22.664506666666664,114.14411333333334,34.8,199.21,5.28002,4.5,674732,704812,20,"2017-03-24 08:02:37"
26520690,25670,798,"2017-03-24 08:02:25",22.664461666666664,114.14409666666667,34.9,199.82,5.18634,4.42308,675273,705760,22,"2017-03-24 08:02:37"
26520691,25670,799,"2017-03-24 08:02:26",22.664415,114.14407833333334,34.9,200.75,5.34745,4.5,675815,706640,23,"2017-03-24 08:02:37"
26520692,25670,800,"2017-03-24 08:02:27",22.664356666666663,114.14405166666666,35,202.85,5.8771,4.80769,676466,707651,24,"2017-03-24 08:02:37"
26520693,25670,801,"2017-03-24 08:02:28",22.664301666666667,114.14402666666668,35.1,202.52,6.32182,3.9697,676967,708398,25,"2017-03-24 08:02:37"
26520694,25670,802,"2017-03-24 08:02:29",22.66424833333333,114.14400333333333,35.3,201.83,6.35167,4,677568,709257,26,"2017-03-24 08:02:37"
26520695,25670,803,"2017-03-24 08:02:30",22.664193333333333,114.14398000000001,35.5,199.59,6.53594,4.06061,678410,710413,27,"2017-03-24 08:02:37"
26520696,25670,804,"2017-03-24 08:02:31",22.664136666666664,114.14395333333331,35.4,201.83,7.13971,4.33333,679408,711738,26,"2017-03-24 08:02:37"
26520697,25670,805,"2017-03-24 08:02:32",22.66407333333333,114.14392333333332,35.5,202.63,7.95966,4.72727,680374,713089,24,"2017-03-24 08:02:37"
26520698,25670,806,"2017-03-24 08:02:33",22.664019999999997,114.14389166666666,35.6,205.3,7.28178,4.42424,680720,713602,23,"2017-03-24 08:02:37"
26520699,25670,807,"2017-03-24 08:02:34",22.66396666666667,114.14386166666667,35.5,205.23,6.69293,4.15152,681536,714888,21,"2017-03-24 08:02:37"
26520700,25670,808,"2017-03-24 08:02:35",22.663926666666665,114.14383833333335,35.2,201.37,5.71445,4.69231,682125,715921,19,"2017-03-24 08:02:37"
26520701,25670,809,"2017-03-24 08:02:36",22.663880000000002,114.14381333333334,35.5,202.15,5.26715,4.42308,682652,716912,18,"2017-03-24 08:02:37"
26520702,25670,810,"2017-03-24 08:02:37",22.663839999999997,114.14379333333333,35.5,200.73,4.8667,4.23077,683202,718066,15,"2017-03-24 08:02:37"
26520733,25670,811,"2017-03-24 08:02:38",22.66380333333333,114.14377666666665,35.4,198.33,4.26293,3.88462,683576,719030,13,"2017-03-24 08:02:52"
26520734,25670,812,"2017-03-24 08:02:39",22.663761666666666,114.14377,35.2,190.14,4.00814,3.69231,683966,720104,13,"2017-03-24 08:02:52"
26520735,25670,813,"2017-03-24 08:02:40",22.66373,114.14375833333334,35.3,191.19,3.39305,3.34615,684330,721049,16,"2017-03-24 08:02:52"
26520736,25670,814,"2017-03-24 08:02:41",22.66369666666667,114.14374833333335,35.2,193.05,4.14248,3.76923,684835,722074,20,"2017-03-24 08:02:52"
26520737,25670,815,"2017-03-24 08:02:42",22.663648333333338,114.14373333333333,35.3,194,5.68459,4.65385,685126,722581,22,"2017-03-24 08:02:52"
26520738,25670,816,"2017-03-24 08:02:43",22.663596666666663,114.14371000000001,35.3,200.17,6.10769,3.84848,685966,723906,25,"2017-03-24 08:02:52"
26520739,25670,817,"2017-03-24 08:02:44",22.663538333333335,114.14367666666666,35.4,204.5,6.7058,4.12121,686403,724519,27,"2017-03-24 08:02:52"
26520740,25670,818,"2017-03-24 08:02:45",22.663481666666666,114.14364500000002,35.5,205.12,7.10574,4.30303,687582,726076,28,"2017-03-24 08:02:52"
26520741,25670,819,"2017-03-24 08:02:46",22.663421666666668,114.14361666666667,35.7,204.97,7.12787,4.30303,688330,727044,29,"2017-03-24 08:02:52"
26520742,25670,820,"2017-03-24 08:02:47",22.663358333333335,114.14358333333332,35.8,206.17,7.744,4.57576,689024,727896,29,"2017-03-24 08:02:52"
26520743,25670,821,"2017-03-24 08:02:48",22.663295,114.14355333333333,36,205.27,7.75583,4.57576,689994,729100,28,"2017-03-24 08:02:52"
26520744,25670,822,"2017-03-24 08:02:49",22.66323333333333,114.14352333333333,36.3,203.99,7.74708,4.57576,690714,730050,26,"2017-03-24 08:02:52"
26520745,25670,823,"2017-03-24 08:02:50",22.663166666666665,114.14349833333333,36.5,201.81,7.44597,4.42424,691394,731057,24,"2017-03-24 08:02:52"
26520746,25670,824,"2017-03-24 08:02:51",22.663103333333332,114.14347000000001,36.6,205.09,7.77436,4.57576,691463,731160,23,"2017-03-24 08:02:52"
26520747,25670,825,"2017-03-24 08:02:52",22.66303833333333,114.14344000000001,36.4,205.54,8.26335,4.81818,692508,732783,24,"2017-03-24 08:02:52"
26520778,25670,826,"2017-03-24 08:02:53",22.662975,114.14341,36.5,205.13,8.24173,4.78788,693446,734077,29,"2017-03-24 08:03:07"
26520779,25670,827,"2017-03-24 08:02:54",22.66291833333333,114.14338500000001,36.4,202.63,7.87628,4.63636,693976,734720,31,"2017-03-24 08:03:07"
26520780,25670,828,"2017-03-24 08:02:55",22.662851666666665,114.14335166666666,36.4,204.12,8.40902,4.87879,694969,735828,34,"2017-03-24 08:03:07"
26520781,25670,829,"2017-03-24 08:02:56",22.662778333333335,114.14331666666666,36.6,203.45,9.16,5.21212,696096,736993,34,"2017-03-24 08:03:07"
26520782,25670,830,"2017-03-24 08:02:57",22.662703333333337,114.14327999999999,36.5,204.12,9.13375,5.21212,696773,737705,33,"2017-03-24 08:03:07"
26520783,25670,831,"2017-03-24 08:02:58",22.662629999999996,114.14324333333334,36.6,204.8,9.0169,5.15152,697765,738779,34,"2017-03-24 08:03:07"
26520784,25670,832,"2017-03-24 08:02:59",22.66255833333333,114.14320500000001,36.4,204.53,9.01484,5.15152,698344,739388,33,"2017-03-24 08:03:07"
26520785,25670,833,"2017-03-24 08:03:00",22.66248666666667,114.14316833333332,36.8,204.3,8.86918,5.09091,699353,740485,32,"2017-03-24 08:03:07"
26520786,25670,834,"2017-03-24 08:03:01",22.662416666666665,114.14313500000002,36.6,202.66,9.10441,5.18182,700607,741893,31,"2017-03-24 08:03:07"
26520787,25670,835,"2017-03-24 08:03:02",22.662343333333336,114.14310166666668,36.6,202.47,9.42765,5.36364,701453,742888,29,"2017-03-24 08:03:07"
26520788,25670,836,"2017-03-24 08:03:03",22.662275,114.14307166666667,36.3,202.24,9.00404,5.15152,702252,743913,26,"2017-03-24 08:03:07"
26520789,25670,837,"2017-03-24 08:03:04",22.662208333333336,114.14303833333334,36.3,203.24,8.62983,5,702631,744446,24,"2017-03-24 08:03:07"
26520790,25670,838,"2017-03-24 08:03:05",22.662153333333336,114.14301166666668,36.3,202.42,7.19067,4.33333,703497,745741,23,"2017-03-24 08:03:07"
26520791,25670,839,"2017-03-24 08:03:06",22.66209666666667,114.14298666666667,36.1,203.62,6.64043,4.06061,704311,747012,22,"2017-03-24 08:03:07"
26520792,25670,840,"2017-03-24 08:03:07",22.662044999999996,114.14296,36.1,203.89,6.40778,3.9697,704774,747764,21,"2017-03-24 08:03:07"
26520823,25670,841,"2017-03-24 08:03:08",22.66199166666667,114.14293666666666,36.7,205.92,6.16174,3.84848,705448,749022,16,"2017-03-24 08:03:22"
26520824,25670,842,"2017-03-24 08:03:09",22.66194666666667,114.14291333333334,37.3,207.87,5.30473,4.38462,705855,749966,14,"2017-03-24 08:03:22"
26520825,25670,843,"2017-03-24 08:03:10",22.661906666666663,114.14289500000001,38.4,209.29,4.54654,3.96154,706298,751098,14,"2017-03-24 08:03:22"
26520826,25670,844,"2017-03-24 08:03:11",22.661875000000002,114.14287333333331,38.5,210.06,4.58515,4,706516,751700,12,"2017-03-24 08:03:22"
26520827,25670,845,"2017-03-24 08:03:12",22.66184333333333,114.14285166666666,38.1,208.65,4.8214,4.11538,706917,752905,12,"2017-03-24 08:03:22"
26520828,25670,846,"2017-03-24 08:03:13",22.66181166666667,114.14282666666668,36.9,211.8,4.68655,4.03846,707317,754098,12,"2017-03-24 08:03:22"
26520829,25670,847,"2017-03-24 08:03:14",22.66178166666667,114.14280500000001,36.3,212.8,4.23462,3.76923,707654,755102,12,"2017-03-24 08:03:22"
26520830,25670,848,"2017-03-24 08:03:15",22.661758333333335,114.14278666666665,36,214.03,3.53408,3.38462,707908,755910,10,"2017-03-24 08:03:22"
26520831,25670,849,"2017-03-24 08:03:16",22.661735,114.14277166666668,36.1,214.65,2.93083,3,708116,756674,9,"2017-03-24 08:03:22"
26520832,25670,850,"2017-03-24 08:03:17",22.661715000000004,114.14276166666666,35.2,211.5,2.93649,3,708235,757148,10,"2017-03-24 08:03:22"
26520833,25670,851,"2017-03-24 08:03:18",22.661695,114.14274833333333,35.1,205.64,2.93649,3,708810,759051,14,"2017-03-24 08:03:22"
26520834,25670,852,"2017-03-24 08:03:19",22.661668333333335,114.14273999999999,35.3,200.33,3.49393,3.30769,709154,759903,16,"2017-03-24 08:03:22"
26520835,25670,853,"2017-03-24 08:03:20",22.661641666666664,114.14273166666665,35.8,198.65,3.80277,3.5,709579,760850,17,"2017-03-24 08:03:22"
26520836,25670,854,"2017-03-24 08:03:21",22.66161833333333,114.14272666666666,36.1,199.12,4.06888,3.61538,710062,761840,19,"2017-03-24 08:03:22"
26520837,25670,855,"2017-03-24 08:03:22",22.66158833333333,114.14271333333333,35.8,201.01,4.33242,3.80769,710614,762873,20,"2017-03-24 08:03:22"
26520871,25670,856,"2017-03-24 08:03:23",22.661561666666664,114.14269,35.1,208.57,4.22278,3.73077,711211,763902,22,"2017-03-24 08:03:37"
26520872,25670,857,"2017-03-24 08:03:24",22.661536666666667,114.14265833333333,34.2,211.5,4.61191,3.96154,711947,765097,22,"2017-03-24 08:03:37"
26520873,25670,858,"2017-03-24 08:03:25",22.66151,114.14263333333335,33.9,217.96,4.20528,3.76923,712109,765361,23,"2017-03-24 08:03:37"
26520874,25670,859,"2017-03-24 08:03:26",22.66148333333333,114.14260333333335,33.6,223.26,4.17903,3.80769,713226,767097,23,"2017-03-24 08:03:37"
26520875,25670,860,"2017-03-24 08:03:27",22.661458333333332,114.14257,33.4,226.93,4.37051,4,713829,768063,22,"2017-03-24 08:03:37"
26520876,25670,861,"2017-03-24 08:03:28",22.661431666666665,114.14253666666667,33.3,227.33,4.39212,4.11538,714345,768932,20,"2017-03-24 08:03:37"
26520877,25670,862,"2017-03-24 08:03:29",22.661405,114.14250333333332,33.2,228.64,4.41117,4.19231,714868,769880,19,"2017-03-24 08:03:37"
26520878,25670,863,"2017-03-24 08:03:30",22.661375,114.14246833333333,33.1,228.37,4.55787,4.38462,715201,770512,18,"2017-03-24 08:03:37"
26520879,25670,864,"2017-03-24 08:03:31",22.661340000000003,114.14243666666668,32.9,227.09,4.65515,4.57692,715926,771981,17,"2017-03-24 08:03:37"
26520880,25670,865,"2017-03-24 08:03:32",22.661306666666665,114.14239833333335,32.8,227.04,4.80648,4.80769,716362,772866,19,"2017-03-24 08:03:37"
26520881,25670,866,"2017-03-24 08:03:33",22.66125833333333,114.14236666666666,32.6,222.58,4.99023,5,716812,773683,20,"2017-03-24 08:03:37"
26520882,25670,867,"2017-03-24 08:03:34",22.661215000000002,114.14233,32.4,221.31,5.15391,5.15385,717116,774226,19,"2017-03-24 08:03:37"
26520883,25670,868,"2017-03-24 08:03:35",22.661185,114.14230333333334,32.3,220.23,4.90891,5.03846,718078,776074,17,"2017-03-24 08:03:37"
26520884,25670,869,"2017-03-24 08:03:36",22.661155,114.14227833333334,31.5,214.82,3.50217,4.11538,718166,776257,17,"2017-03-24 08:03:37"
26520885,25670,870,"2017-03-24 08:03:37",22.661118333333334,114.14225,30.9,207.63,3.17223,3.84615,718996,778008,16,"2017-03-24 08:03:37"
26520913,25670,871,"2017-03-24 08:03:38",22.661011666666663,114.14226,30.4,191.05,4.4297,4.46154,719483,779097,16,"2017-03-24 08:03:52"
26520914,25670,872,"2017-03-24 08:03:39",22.660925,114.14225333333334,29.2,194.48,5.01957,4.69231,719642,779466,15,"2017-03-24 08:03:52"
26520915,25670,873,"2017-03-24 08:03:40",22.660878333333336,114.14223500000001,28.4,198.26,4.29433,4.19231,720017,780359,14,"2017-03-24 08:03:52"
26520916,25670,874,"2017-03-24 08:03:41",22.660833333333336,114.14222333333333,27.9,194.7,4.32212,4.23077,720626,781950,12,"2017-03-24 08:03:52"
26520917,25670,875,"2017-03-24 08:03:42",22.660791666666668,114.14220833333333,27.3,202.21,4.97531,4.57692,720789,782437,12,"2017-03-24 08:03:52"
26520918,25670,876,"2017-03-24 08:03:43",22.660753333333332,114.14219,26.9,206.59,4.96553,4.53846,721346,784096,12,"2017-03-24 08:03:52"
26520919,25670,877,"2017-03-24 08:03:44",22.660725000000003,114.142185,26.9,203.13,4.00042,3.96154,721571,784768,13,"2017-03-24 08:03:52"
26520920,25670,878,"2017-03-24 08:03:45",22.660684999999997,114.14216833333333,27.1,200.76,3.82387,3.80769,722046,786049,13,"2017-03-24 08:03:52"
26520921,25670,879,"2017-03-24 08:03:46",22.66064833333333,114.14215333333335,27.1,202.46,4.02358,3.88462,722450,787063,16,"2017-03-24 08:03:52"
26520922,25670,880,"2017-03-24 08:03:47",22.660608333333336,114.14213833333334,27.2,201.99,4.47088,4.11538,722935,788059,20,"2017-03-24 08:03:52"
26520923,25670,881,"2017-03-24 08:03:48",22.660565,114.14212333333334,27,207.01,5.2023,4.46154,723546,789047,24,"2017-03-24 08:03:52"
26520924,25670,882,"2017-03-24 08:03:49",22.660515,114.1421,27.3,206.56,6.17461,3.93939,724176,789942,27,"2017-03-24 08:03:52"
26520925,25670,883,"2017-03-24 08:03:50",22.660463333333336,114.14207499999999,27.3,208.43,6.69396,4.15152,724865,790835,29,"2017-03-24 08:03:52"
26520926,25670,884,"2017-03-24 08:03:51",22.660410000000002,114.14204999999998,27.1,207.85,7.22567,4.36364,725719,791885,30,"2017-03-24 08:03:52"
26520927,25670,885,"2017-03-24 08:03:52",22.66034833333333,114.14201999999999,26.7,208.82,7.26222,4.39394,726364,792653,31,"2017-03-24 08:03:52"
26520958,25670,886,"2017-03-24 08:03:53",22.660275000000002,114.14198499999999,26.3,207.76,8.44814,4.87879,726770,793121,32,"2017-03-24 08:04:07"
26520959,25670,887,"2017-03-24 08:03:54",22.660203333333335,114.14194333333334,26.2,208.37,8.95153,5.12121,728483,795035,32,"2017-03-24 08:04:07"
26520960,25670,888,"2017-03-24 08:03:55",22.660130000000002,114.14190500000001,26.1,208.36,8.83932,5.06061,729370,796026,33,"2017-03-24 08:04:07"
26520961,25670,889,"2017-03-24 08:03:56",22.660053333333334,114.141865,26.4,207.57,8.86197,5.06061,729540,796210,32,"2017-03-24 08:04:07"
26520962,25670,890,"2017-03-24 08:03:57",22.659980000000004,114.14182666666666,26.7,206.72,8.75748,5,730899,797747,32,"2017-03-24 08:04:07"
26520963,25670,891,"2017-03-24 08:03:58",22.659905000000002,114.14178833333332,27.1,205.25,8.92117,5.06061,731823,798765,34,"2017-03-24 08:04:07"
26520964,25670,892,"2017-03-24 08:03:59",22.659828333333333,114.14175333333333,27.2,204.12,9.15228,5.15152,732465,799440,35,"2017-03-24 08:04:07"
26520965,25670,893,"2017-03-24 08:04:00",22.65975,114.14171833333333,27.3,203.41,9.24132,5.21212,734086,801095,35,"2017-03-24 08:04:07"
26520966,25670,894,"2017-03-24 08:04:01",22.659671666666668,114.14168666666667,27.2,200.7,9.61192,5.36364,734088,801098,34,"2017-03-24 08:04:07"
26520967,25670,895,"2017-03-24 08:04:02",22.65959,114.14165499999999,27,199.64,10.0958,3.68,735989,803095,34,"2017-03-24 08:04:07"
26520968,25670,896,"2017-03-24 08:04:03",22.65951,114.14162833333333,26.9,197.82,9.85847,5.48485,736837,803966,36,"2017-03-24 08:04:07"
